order_id,customer_id,order_date,status,region_code
ORD00766,,2026-05-29 12:31:31,RETURNED,SOUTH
ORD00767,CUST0408,2026-02-07 23:54:11,CANCELLED,NORTH
ORD00768,CUST0522,2025-08-19 18:09:56,DELIVERED,CENTRAL
ORD00769,CUST0189,2024-01-06 14:14:17,SHIPPED,NORTH
ORD00770,CUST0526,2025-12-08 12:04:14,DELIVERED,EAST
ORD00771,CUST0226,2025-04-05 09:14:20,DELIVERED,SOUTH
ORD00772,CUST0547,2025-01-05 01:21:54,DELIVERED,EAST
ORD00773,CUST0277,2024-03-21 00:48:13,SHIPPED,SOUTH
ORD00774,CUST0002,2025-06-23 18:19:06,RETURNED,EAST
ORD00775,CUST0563,2025-02-14 04:03:24,DELIVERED,CENTRAL
ORD00776,CUST0059,2024-01-17 04:02:43,SHIPPED,EAST
ORD00777,CUST0017,2026-04-14 19:18:09,CANCELLED,CENTRAL
ORD00778,CUST0392,2025-02-03 18:31:23,DELIVERED,CENTRAL
ORD00779,CUST0453,2024-12-08 18:01:10,SHIPPED,WEST
ORD00780,CUST0238,2025-11-05 01:05:50,RETURNED,NORTH
ORD00781,CUST0471,2024-10-14 10:20:40,SHIPPED,CENTRAL
ORD00782,CUST0185,14-03-2025 03:22:18,SHIPPED,SOUTH
ORD00783,CUST0193,2024-04-17 21:26:14,DELIVERED,WEST
ORD00784,CUST0413,2024-06-04 16:59:12,PLACED,NORTH
ORD00785,CUST0387,19-08-2025 12:12:19,CANCELLED,NORTH
ORD00786,CUST0086,2025-02-19 18:57:24,DELIVERED,NORTH
ORD00787,CUST0010,2024-06-14 04:36:11,CANCELLED,NORTH
ORD00788,CUST0492,2026-05-24 08:36:53,CANCELLED,EAST
ORD00789,CUST0159,2025-01-13 17:51:11,DELIVERED,CENTRAL
ORD00790,CUST0046,2024-06-08 17:13:57,PLACED,WEST
ORD00791,CUST0230,2024-02-07 06:49:02,DELIVERED,EAST
ORD00792,CUST0232,2025-08-20 16:17:19,DELIVERED,NORTH
ORD00793,CUST0113,2024-12-14 18:48:14,RETURNED,EAST
ORD00794,CUST0342,2024-07-02 20:26:38,RETURNED,NORTH
ORD00795,CUST0155,2024-10-03 14:50:52,DELIVERED,SOUTH
ORD00796,CUST0154,2025-04-13 11:06:43,SHIPPED,NORTH
ORD00797,CUST0512,2025-07-27 09:30:40,CANCELLED,NORTH
ORD00798,CUST0153,2024-08-15 17:14:14,DELIVERED,WEST
ORD00799,CUST0116,2026-06-16 15:32:38,DELIVERED,SOUTH
ORD00800,CUST0131,2024-10-09 12:41:31,DELIVERED,WEST
ORD00801,CUST0424,2026-07-23 18:36:33,DELIVERED,SOUTH
ORD00802,CUST0563,2026-02-11 05:19:00,DELIVERED,CENTRAL
ORD00803,CUST0394,2024-05-09 21:29:40,DELIVERED,CENTRAL
ORD00804,CUST0225,2024-05-15 12:55:26,PLACED,NORTH
ORD00805,CUST0486,2024-07-26 12:41:45,PLACED,EAST
ORD00806,CUST0143,2025-04-02 19:06:40,CANCELLED,CENTRAL
ORD00807,CUST0432,2025-01-11 16:57:31,SHIPPED,SOUTH
ORD00808,CUST0147,2025-08-09 08:45:28,DELIVERED,WEST
ORD00809,CUST0109,2026-06-22 11:53:00,CANCELLED,SOUTH
ORD00810,,2025-07-21 09:17:29,SHIPPED,NORTH
ORD00811,CUST0427,2024-08-20 13:51:45,DELIVERED,SOUTH
ORD00812,CUST0307,2025-12-31 09:44:55,DELIVERED,NORTH
ORD00813,CUST0160,2024-04-03 04:59:30,PLACED,SOUTH
ORD00814,CUST0012,2025-09-07 18:30:57,DELIVERED,WEST
ORD00815,CUST0265,2026-06-07 16:08:02,DELIVERED,WEST
ORD00816,CUST0279,2024-05-22 19:38:31,RETURNED,SOUTH
ORD00817,CUST0411,2024-03-27 23:42:46,SHIPPED,CENTRAL
ORD00818,CUST0080,2025-12-28 16:33:48,DELIVERED,WEST
ORD00819,CUST0169,2024-03-25 22:18:25,DELIVERED,SOUTH
ORD00820,CUST0107,2024-04-30 20:54:50,DELIVERED,EAST
ORD00821,,2025-03-14 09:26:13,PLACED,SOUTH
ORD00822,CUST0317,2024-10-18 15:35:47,DELIVERED,NORTH
ORD00823,CUST0088,2026-06-04 15:43:03,DELIVERED,WEST
ORD00824,,2025-05-03 16:24:12,DELIVERED,EAST
ORD00825,CUST0408,2026-02-16 01:24:26,DELIVERED,EAST
ORD00826,CUST0100,2025-05-29 16:26:14,DELIVERED,NORTH
ORD00827,CUST0154,2024-02-06 19:03:08,DELIVERED,CENTRAL
ORD00828,CUST0039,2025-03-26 16:26:04,DELIVERED,NORTH
ORD00829,CUST0096,2024-12-25 17:33:29,CANCELLED,SOUTH
ORD00830,CUST0165,2026-02-18 05:44:45,DELIVERED,CENTRAL
ORD00831,CUST0350,2025-11-26 03:16:16,DELIVERED,EAST
ORD00832,CUST0442,2024-03-03 03:47:20,DELIVERED,WEST
ORD00833,CUST0077,2024-08-24 17:56:10,RETURNED,NORTH
ORD00834,CUST0147,2025-04-25 20:34:25,RETURNED,NORTH
ORD00835,CUST0466,2025-05-02 08:16:51,SHIPPED,NORTH
ORD00836,CUST0373,2025-07-02 22:31:54,SHIPPED,WEST
ORD00837,CUST0485,2025-02-01 17:21:08,DELIVERED,SOUTH
ORD00838,CUST0583,28-01-2026 11:36:53,CANCELLED,WEST
ORD00839,CUST0133,2025-11-15 19:14:49,CANCELLED,EAST
ORD00840,CUST0424,2026-02-24 22:54:03,CANCELLED,NORTH
ORD00841,CUST0059,2025-01-15 07:25:52,DELIVERED,SOUTH
ORD00842,CUST0298,2025-08-06 19:38:53,DELIVERED,NORTH
ORD00843,CUST0474,2024-05-25 06:02:56,DELIVERED,CENTRAL
ORD00844,CUST0477,2024-06-18 12:15:11,DELIVERED,WEST
ORD00845,CUST0205,2025-09-15 17:46:05,DELIVERED,CENTRAL
ORD00846,CUST0488,2024-06-26 14:23:54,PLACED,SOUTH
ORD00847,CUST0150,2024-11-27 14:44:37,PLACED,CENTRAL
ORD00848,CUST0064,2025-07-15 13:25:36,RETURNED,SOUTH
ORD00849,CUST0024,2025-10-18 23:36:48,DELIVERED,NORTH
ORD00850,CUST0281,2025-09-21 06:02:51,CANCELLED,WEST
ORD00851,CUST0538,2024-11-28 14:24:33,SHIPPED,NORTH
ORD00852,CUST0439,2025-06-15 07:23:52,SHIPPED,SOUTH
ORD00853,CUST0430,2026-01-18 04:17:27,DELIVERED,SOUTH
ORD00854,CUST0448,2025-07-04 23:53:24,DELIVERED,NORTH
ORD00855,CUST0204,2024-04-30 20:55:08,DELIVERED,SOUTH
ORD00856,CUST0325,2024-01-23 00:55:17,DELIVERED,SOUTH
ORD00857,CUST0325,2024-06-25 11:34:16,DELIVERED,EAST
ORD00858,CUST0004,2025-11-30 22:03:20,CANCELLED,WEST
ORD00859,CUST0593,31-05-2024 09:03:08,DELIVERED,SOUTH
ORD00860,CUST0560,2024-09-15 00:41:42,SHIPPED,SOUTH
ORD00861,CUST0591,2024-01-23 07:47:25,DELIVERED,EAST
ORD00862,CUST0515,2024-07-12 18:50:37,DELIVERED,WEST
ORD00863,CUST0361,2025-07-01 03:23:09,DELIVERED,EAST
ORD00864,CUST0181,2025-12-13 18:10:56,SHIPPED,CENTRAL
ORD00865,CUST0447,2025-08-15 17:42:42,DELIVERED,WEST
ORD00866,CUST0102,2024-05-16 02:43:01,PLACED,NORTH
ORD00867,CUST0422,2024-06-10 01:17:43,DELIVERED,CENTRAL
ORD00868,CUST0455,2026-02-20 22:40:39,PLACED,EAST
ORD00869,CUST0217,2024-12-12 05:32:42,DELIVERED,NORTH
ORD00870,CUST0481,2024-07-12 07:28:49,DELIVERED,WEST
ORD00871,CUST0406,2024-01-12 19:32:23,DELIVERED,CENTRAL
ORD00872,CUST0271,2025-04-22 12:34:44,DELIVERED,WEST
ORD00873,CUST0005,05-10-2025 23:47:33,PLACED,EAST
ORD00874,CUST0532,2026-07-20 23:35:45,SHIPPED,CENTRAL
ORD00875,CUST0248,2026-05-13 07:28:23,SHIPPED,WEST
ORD00876,CUST0592,2025-10-28 14:05:55,DELIVERED,SOUTH
ORD00877,CUST0326,2026-03-14 13:29:14,SHIPPED,SOUTH
ORD00878,CUST0591,2025-08-31 23:16:23,DELIVERED,EAST
ORD00879,CUST0163,2025-05-15 20:06:57,PLACED,WEST
ORD00880,,2026-07-10 15:23:13,DELIVERED,CENTRAL
ORD00881,CUST0081,2026-06-07 06:01:09,DELIVERED,SOUTH
ORD00882,CUST0367,2024-10-16 19:16:51,CANCELLED,EAST
ORD00883,CUST0252,2025-08-10 08:50:56,DELIVERED,EAST
ORD00884,CUST0148,2024-02-05 22:45:08,DELIVERED,NORTH
ORD00885,CUST0126,2024-06-15 08:06:25,SHIPPED,SOUTH
ORD00886,CUST0507,2025-07-15 09:52:06,SHIPPED,NORTH
ORD00887,CUST0023,2025-10-04 17:32:11,RETURNED,NORTH
ORD00888,CUST0430,2025-08-05 22:29:48,DELIVERED,WEST
ORD00889,CUST0185,09-04-2025 02:23:35,SHIPPED,CENTRAL
ORD00890,CUST0033,2024-07-01 01:47:55,RETURNED,WEST
ORD00891,CUST0560,2024-01-08 18:57:22,DELIVERED,NORTH
ORD00892,CUST0031,12-04-2026 13:49:12,DELIVERED,SOUTH
ORD00893,CUST0374,2024-06-27 07:37:25,PLACED,SOUTH
ORD00894,CUST0130,2025-02-19 16:29:53,SHIPPED,NORTH
ORD00895,CUST0565,2025-04-02 05:04:39,CANCELLED,WEST
ORD00896,CUST0410,2024-10-26 21:35:01,SHIPPED,EAST
ORD00897,CUST0106,2026-06-25 15:59:02,DELIVERED,SOUTH
ORD00898,CUST0500,2025-11-04 08:59:42,DELIVERED,EAST
ORD00899,CUST0111,2025-08-18 00:59:03,DELIVERED,EAST
ORD00900,CUST0066,2025-11-29 02:58:21,PLACED,CENTRAL
ORD00901,CUST0420,2025-03-31 21:29:12,CANCELLED,CENTRAL
ORD00902,CUST0031,2024-06-27 02:27:36,DELIVERED,SOUTH
ORD00903,CUST0075,2024-11-30 06:38:49,DELIVERED,EAST
ORD00904,CUST0327,2024-01-17 22:25:10,SHIPPED,CENTRAL
ORD00905,CUST0239,2026-05-22 11:28:43,SHIPPED,SOUTH
ORD00906,CUST0106,2026-05-21 10:03:22,DELIVERED,NORTH
ORD00907,CUST0432,2025-11-07 01:38:22,DELIVERED,SOUTH
ORD00908,,2026-02-06 07:12:14,RETURNED,WEST
ORD00909,CUST0464,2024-09-22 20:33:05,DELIVERED,SOUTH
ORD00910,CUST0292,2024-01-28 16:59:07,CANCELLED,NORTH
ORD00911,CUST0292,2024-07-22 14:11:53,DELIVERED,CENTRAL
ORD00912,CUST0041,2025-06-08 02:48:21,PLACED,NORTH
ORD00913,CUST0426,2025-04-12 14:01:44,DELIVERED,WEST
ORD00914,CUST0321,2026-02-06 02:53:30,DELIVERED,WEST
ORD00915,CUST0125,2025-08-03 20:13:44,PLACED,SOUTH
ORD00916,,2024-01-17 03:35:31,RETURNED,WEST
ORD00917,CUST0091,2024-10-23 22:56:59,CANCELLED,CENTRAL
ORD00918,CUST0054,2025-02-07 09:51:31,PLACED,NORTH
ORD00919,CUST0077,2025-02-13 16:27:36,DELIVERED,WEST
ORD00920,CUST0175,2024-08-02 00:11:20,PLACED,EAST
ORD00921,CUST0599,2025-10-04 00:42:50,DELIVERED,CENTRAL
ORD00922,CUST0592,2026-01-12 10:24:11,RETURNED,EAST
ORD00923,CUST0495,2024-12-16 19:34:19,DELIVERED,NORTH
ORD00924,CUST0249,2024-11-15 20:10:53,PLACED,WEST
ORD00925,CUST0014,2024-12-01 18:06:51,DELIVERED,WEST
ORD00926,CUST0214,2026-07-06 08:17:48,DELIVERED,EAST
ORD00927,CUST0320,2025-12-06 07:09:56,CANCELLED,NORTH
ORD00928,CUST0225,2025-07-18 21:37:22,DELIVERED,CENTRAL
ORD00929,CUST0410,2024-10-18 23:24:48,DELIVERED,EAST
ORD00930,CUST0592,2024-06-07 13:14:05,CANCELLED,NORTH
ORD00931,CUST0472,2024-10-17 12:58:30,DELIVERED,CENTRAL
ORD00932,CUST0272,2024-07-02 19:31:12,PLACED,WEST
ORD00933,CUST0407,2026-02-19 03:00:53,DELIVERED,WEST
ORD00934,CUST0101,2024-03-17 07:51:47,DELIVERED,WEST
ORD00935,CUST0194,2025-09-17 13:26:59,SHIPPED,CENTRAL
ORD00936,CUST0444,2024-06-18 14:41:43,DELIVERED,NORTH
ORD00937,CUST0055,2024-02-25 10:32:36,SHIPPED,CENTRAL
ORD00938,CUST0232,2025-09-20 11:04:03,PLACED,EAST
ORD00939,CUST0176,2024-11-12 05:50:38,SHIPPED,CENTRAL
ORD00940,CUST0004,2024-05-26 09:37:03,RETURNED,CENTRAL
ORD00941,CUST0313,2025-01-05 16:22:45,DELIVERED,SOUTH
ORD00942,CUST0467,2024-08-08 07:56:30,DELIVERED,WEST
ORD00943,CUST0182,2025-02-13 20:22:36,SHIPPED,NORTH
ORD00944,CUST0486,24-06-2026 21:44:17,CANCELLED,WEST
ORD00945,CUST0018,2026-05-31 05:14:11,SHIPPED,SOUTH
ORD00946,CUST0172,2024-08-15 17:00:31,PLACED,EAST
ORD00947,CUST0360,2026-04-27 17:43:57,DELIVERED,EAST
ORD00948,CUST0362,2025-04-12 19:05:25,CANCELLED,CENTRAL
ORD00949,CUST0277,2026-03-17 17:14:20,PLACED,WEST
ORD00950,CUST0146,2025-07-08 21:10:21,SHIPPED,WEST
ORD00951,CUST0092,2024-10-28 02:57:27,DELIVERED,NORTH
ORD00952,CUST0558,2025-11-28 21:58:30,CANCELLED,SOUTH
ORD00953,CUST0358,2025-05-29 11:52:10,DELIVERED,EAST
ORD00954,CUST0043,2026-06-19 05:57:12,DELIVERED,CENTRAL
ORD00955,CUST0466,2026-05-30 06:42:23,DELIVERED,EAST
ORD00956,CUST0009,2026-02-14 01:20:50,PLACED,SOUTH
ORD00957,CUST0297,2026-05-17 00:59:56,DELIVERED,EAST
ORD00958,CUST0302,2024-01-25 05:19:36,SHIPPED,CENTRAL
ORD00959,CUST0501,20-04-2025 01:51:07,DELIVERED,NORTH
ORD00960,,2024-08-01 22:31:42,SHIPPED,CENTRAL
ORD00961,CUST0575,2024-08-28 20:11:55,DELIVERED,SOUTH
ORD00962,CUST0202,2025-11-02 04:01:14,PLACED,SOUTH
ORD00963,,2025-07-04 21:38:53,DELIVERED,WEST
ORD00964,CUST0101,2025-02-09 20:30:45,DELIVERED,SOUTH
ORD00965,CUST0331,2026-06-17 03:38:37,DELIVERED,EAST
ORD00966,CUST0568,2024-11-05 22:45:47,PLACED,CENTRAL
ORD00967,CUST0473,2026-04-27 22:02:33,DELIVERED,WEST
ORD00968,CUST0540,2025-11-17 11:16:32,DELIVERED,EAST
ORD00969,CUST0438,2025-12-25 18:20:24,DELIVERED,NORTH
ORD00970,CUST0028,2025-10-15 20:59:01,PLACED,EAST
ORD00971,CUST0595,2026-03-06 16:27:12,DELIVERED,CENTRAL
ORD00972,CUST0055,2025-09-01 23:24:02,DELIVERED,WEST
ORD00973,CUST0531,2025-12-15 22:16:23,PLACED,EAST
ORD00974,CUST0110,2025-06-02 01:09:51,CANCELLED,CENTRAL
ORD00975,CUST0340,2024-04-04 13:12:11,DELIVERED,CENTRAL
ORD00976,CUST0055,2024-11-14 13:21:24,DELIVERED,WEST
ORD00977,CUST0159,2025-04-12 10:04:28,DELIVERED,NORTH
ORD00978,CUST0206,2024-06-27 04:39:23,SHIPPED,NORTH
ORD00979,CUST0254,2024-11-13 08:37:10,PLACED,CENTRAL
ORD00980,CUST0057,2024-07-08 05:27:31,DELIVERED,SOUTH
ORD00981,CUST0560,2025-02-08 07:37:32,DELIVERED,CENTRAL
ORD00982,CUST0150,2024-02-03 15:27:51,CANCELLED,SOUTH
ORD00983,CUST0560,2024-11-07 05:37:41,SHIPPED,NORTH
ORD00984,CUST0505,2025-07-24 15:24:20,DELIVERED,NORTH
ORD00985,CUST0436,18-08-2024 04:02:55,DELIVERED,CENTRAL
ORD00986,CUST0595,15-04-2025 07:46:10,DELIVERED,CENTRAL
ORD00987,CUST0364,2024-08-04 09:36:42,DELIVERED,EAST
ORD00988,,2024-09-02 22:23:36,CANCELLED,CENTRAL
ORD00989,CUST0538,2025-08-29 19:31:49,SHIPPED,SOUTH
ORD00990,CUST0577,2025-06-11 01:41:17,CANCELLED,SOUTH
ORD00991,CUST0311,2025-09-03 22:43:39,CANCELLED,WEST
ORD00992,CUST0484,2026-07-30 03:25:09,DELIVERED,CENTRAL
ORD00993,CUST0539,2025-02-06 16:38:47,DELIVERED,CENTRAL
ORD00994,CUST0414,14-04-2024 23:11:28,CANCELLED,SOUTH
ORD00995,CUST0109,2026-02-14 20:14:43,DELIVERED,SOUTH
ORD00996,CUST0243,2024-06-12 18:46:57,SHIPPED,WEST
ORD00997,CUST0431,2024-04-09 23:53:02,SHIPPED,NORTH
ORD00998,CUST0075,2025-11-16 21:22:25,DELIVERED,NORTH
ORD00999,CUST0329,2024-06-16 05:53:35,DELIVERED,CENTRAL
ORD01000,CUST0201,2025-01-27 05:41:37,DELIVERED,SOUTH
ORD01001,CUST0166,2025-11-05 07:02:30,CANCELLED,SOUTH
ORD01002,CUST0025,2024-05-29 10:49:26,CANCELLED,NORTH
ORD01003,CUST0418,2026-06-01 19:34:27,PLACED,SOUTH
ORD01004,CUST0541,2026-02-09 18:45:44,SHIPPED,WEST
ORD01005,CUST0366,2026-05-17 21:44:43,CANCELLED,WEST
ORD01006,CUST0386,2024-04-20 02:08:10,PLACED,CENTRAL
ORD01007,CUST0121,2026-02-13 17:20:24,DELIVERED,EAST
ORD01008,,2025-03-26 08:07:26,SHIPPED,EAST
ORD01009,CUST0162,2025-03-23 11:59:26,DELIVERED,CENTRAL
ORD01010,CUST0513,2025-04-30 01:07:32,PLACED,NORTH
ORD01011,CUST0270,16-02-2024 13:39:43,DELIVERED,SOUTH
ORD01012,CUST0061,2024-08-04 09:03:23,CANCELLED,EAST
ORD01013,CUST0064,2025-01-01 00:26:45,CANCELLED,CENTRAL
ORD01014,CUST0037,2025-06-21 06:03:26,RETURNED,CENTRAL
ORD01015,CUST0083,2026-05-06 14:37:24,PLACED,NORTH
ORD01016,CUST0509,2026-02-27 12:51:31,DELIVERED,WEST
ORD01017,CUST0234,2024-02-03 07:27:45,PLACED,SOUTH
ORD01018,CUST0389,2024-01-29 02:37:31,PLACED,WEST
ORD01019,CUST0441,2025-10-25 01:30:33,PLACED,NORTH
ORD01020,CUST0377,2025-06-30 11:38:53,DELIVERED,NORTH
ORD01021,CUST0095,03-07-2026 09:15:00,DELIVERED,CENTRAL
ORD01022,CUST0016,2025-01-23 05:46:56,PLACED,SOUTH
ORD01023,CUST0290,2024-03-08 21:58:42,DELIVERED,SOUTH
ORD01024,CUST0133,2026-07-30 13:56:05,DELIVERED,NORTH
ORD01025,CUST0557,2024-11-15 19:03:10,DELIVERED,EAST
ORD01026,CUST0226,2025-11-20 00:26:17,RETURNED,CENTRAL
ORD01027,CUST0251,2026-03-29 10:10:29,DELIVERED,CENTRAL
ORD01028,CUST0056,2025-06-22 11:30:22,DELIVERED,CENTRAL
ORD01029,CUST0081,2024-11-12 05:04:40,CANCELLED,CENTRAL
ORD01030,CUST0567,2024-11-23 10:03:41,DELIVERED,SOUTH
ORD01031,,2024-12-31 05:21:31,DELIVERED,WEST
ORD01032,CUST0022,2026-02-14 00:37:09,SHIPPED,CENTRAL
ORD01033,CUST0087,2024-04-02 18:31:28,DELIVERED,WEST
ORD01034,,2025-08-17 07:55:16,PLACED,SOUTH
ORD01035,CUST0442,2026-04-07 04:44:18,DELIVERED,CENTRAL
ORD01036,CUST0027,2025-06-06 07:07:35,RETURNED,CENTRAL
ORD01037,CUST0029,2025-06-13 15:19:40,DELIVERED,WEST
ORD01038,CUST0059,2024-06-18 15:39:05,RETURNED,EAST
ORD01039,CUST0548,2025-12-21 00:37:37,DELIVERED,CENTRAL
ORD01040,CUST0391,2025-12-26 23:25:02,RETURNED,SOUTH
ORD01041,CUST0288,2025-03-02 06:06:21,SHIPPED,CENTRAL
ORD01042,CUST0585,04-09-2025 23:47:57,SHIPPED,EAST
ORD01043,CUST0013,2024-07-12 02:28:44,DELIVERED,EAST
ORD01044,CUST0455,19-12-2025 19:36:40,PLACED,NORTH
ORD01045,CUST0492,2026-05-14 15:51:56,PLACED,NORTH
ORD01046,CUST0565,2025-05-02 19:45:27,DELIVERED,EAST
ORD01047,CUST0283,2025-02-07 04:22:56,PLACED,SOUTH
ORD01048,CUST0051,2024-12-27 10:39:28,PLACED,CENTRAL
ORD01049,CUST0594,07-05-2025 23:05:07,DELIVERED,NORTH
ORD01050,CUST0266,03-02-2025 22:14:53,CANCELLED,EAST
ORD01051,CUST0046,2026-07-21 23:12:07,PLACED,CENTRAL
ORD01052,CUST0524,2024-04-30 07:33:13,DELIVERED,EAST
ORD01053,CUST0426,2024-04-20 21:43:49,CANCELLED,SOUTH
ORD01054,,2025-07-13 16:28:15,DELIVERED,EAST
ORD01055,CUST0302,2024-02-18 09:37:56,PLACED,SOUTH
ORD01056,CUST0027,2024-06-14 00:37:11,CANCELLED,CENTRAL
ORD01057,CUST0521,2026-06-22 07:23:16,RETURNED,WEST
ORD01058,CUST0034,2024-08-21 03:11:23,RETURNED,NORTH
ORD01059,CUST0230,2026-05-28 07:43:43,DELIVERED,CENTRAL
ORD01060,CUST0552,2024-07-07 08:14:35,DELIVERED,NORTH
ORD01061,CUST0538,2026-03-19 07:31:55,SHIPPED,CENTRAL
ORD01062,CUST0250,2025-05-25 14:14:47,DELIVERED,EAST
ORD01063,CUST0323,2024-06-28 07:03:16,DELIVERED,WEST
ORD01064,CUST0361,2026-05-20 15:21:22,RETURNED,WEST
ORD01065,CUST0460,2025-10-12 15:52:06,CANCELLED,SOUTH
ORD01066,CUST0251,2025-09-25 05:04:46,DELIVERED,CENTRAL
ORD01067,CUST0294,2025-06-14 14:43:11,PLACED,WEST
ORD01068,CUST0152,2026-06-13 19:16:28,CANCELLED,SOUTH
ORD01069,CUST0465,2024-01-25 02:20:19,DELIVERED,CENTRAL
ORD01070,CUST0482,2024-06-05 21:22:49,PLACED,WEST
ORD01071,,2024-09-16 07:48:41,PLACED,CENTRAL
ORD01072,CUST0433,2025-07-04 11:47:17,DELIVERED,SOUTH
ORD01073,CUST0122,2025-06-07 05:07:23,CANCELLED,CENTRAL
ORD01074,CUST0111,2024-03-11 06:35:01,RETURNED,WEST
ORD01075,CUST0461,2025-11-07 19:42:21,DELIVERED,SOUTH
ORD01076,CUST0522,2024-05-10 03:53:55,PLACED,CENTRAL
ORD01077,CUST0465,2025-08-12 08:06:34,SHIPPED,CENTRAL
ORD01078,CUST0100,2024-12-26 19:24:45,DELIVERED,CENTRAL
ORD01079,CUST0538,2026-06-19 17:33:44,RETURNED,EAST
ORD01080,CUST0327,2024-10-04 03:49:24,PLACED,SOUTH
ORD01081,CUST0285,2026-06-12 10:41:31,DELIVERED,EAST
ORD01082,CUST0122,2025-03-23 03:34:15,DELIVERED,SOUTH
ORD01083,CUST0266,2026-07-30 15:39:44,RETURNED,EAST
ORD01084,CUST0212,2026-05-07 18:08:42,DELIVERED,NORTH
ORD01085,CUST0041,2026-04-18 14:18:42,SHIPPED,WEST
ORD01086,CUST0027,2025-07-28 01:28:14,RETURNED,CENTRAL
ORD01087,CUST0456,2026-03-20 04:19:55,DELIVERED,NORTH
ORD01088,CUST0123,2025-11-21 08:37:17,DELIVERED,NORTH
ORD01089,CUST0286,2024-06-29 22:02:30,CANCELLED,SOUTH
ORD01090,CUST0335,2024-08-31 11:12:47,SHIPPED,CENTRAL
ORD01091,CUST0076,2025-05-04 00:57:52,PLACED,NORTH
ORD01092,CUST0534,2025-05-08 06:16:19,DELIVERED,NORTH
ORD01093,CUST0009,2025-01-17 00:19:42,DELIVERED,SOUTH
ORD01094,CUST0272,2025-12-31 07:10:22,CANCELLED,WEST
ORD01095,CUST0204,2024-05-17 19:24:43,CANCELLED,SOUTH
ORD01096,,2024-04-14 11:40:54,DELIVERED,SOUTH
ORD01097,,2025-02-12 16:06:09,DELIVERED,SOUTH
ORD01098,CUST0496,2026-04-04 01:01:28,SHIPPED,EAST
ORD01099,CUST0300,2026-01-23 12:20:44,DELIVERED,CENTRAL
ORD01100,CUST0493,2025-04-03 21:57:08,PLACED,EAST
ORD01101,CUST0458,2025-05-20 11:40:52,DELIVERED,SOUTH
ORD01102,CUST0327,2024-06-25 08:56:23,DELIVERED,SOUTH
ORD01103,CUST0496,2026-01-29 21:44:33,DELIVERED,NORTH
ORD01104,CUST0520,2024-11-30 03:44:21,DELIVERED,NORTH
ORD01105,CUST0331,2025-02-10 09:21:02,DELIVERED,WEST
ORD01106,CUST0267,2024-03-25 20:52:46,DELIVERED,EAST
ORD01107,CUST0047,2025-04-24 06:06:38,SHIPPED,SOUTH
ORD01108,CUST0113,2025-05-27 03:31:01,DELIVERED,NORTH
ORD01109,CUST0093,2025-06-01 17:52:48,DELIVERED,CENTRAL
ORD01110,CUST0051,2026-03-16 16:38:10,DELIVERED,SOUTH
ORD01111,CUST0406,2024-12-22 06:12:31,SHIPPED,EAST
ORD01112,CUST0221,2026-05-08 23:30:49,RETURNED,NORTH
ORD01113,CUST0540,2024-06-08 06:14:59,DELIVERED,NORTH
ORD01114,CUST0309,2024-02-07 15:53:43,DELIVERED,SOUTH
ORD01115,,2024-07-11 01:44:19,DELIVERED,WEST
ORD01116,CUST0277,2024-05-11 21:55:17,DELIVERED,WEST
ORD01117,,2026-04-21 11:57:48,SHIPPED,CENTRAL
ORD01118,CUST0199,2026-07-29 21:49:07,DELIVERED,WEST
ORD01119,CUST0024,2025-04-14 09:07:00,SHIPPED,EAST
ORD01120,CUST0591,2026-01-02 07:04:44,DELIVERED,SOUTH
ORD01121,CUST0575,2025-03-08 17:23:28,RETURNED,CENTRAL
ORD01122,CUST0392,2024-01-27 17:43:46,DELIVERED,EAST
ORD01123,CUST0111,2025-12-03 13:51:39,RETURNED,WEST
ORD01124,CUST0458,2025-07-28 11:56:58,PLACED,EAST
ORD01125,CUST0086,2024-05-28 04:21:39,SHIPPED,WEST
ORD01126,CUST0086,2024-08-07 13:11:07,CANCELLED,CENTRAL
ORD01127,CUST0581,2024-12-27 01:36:34,DELIVERED,WEST
ORD01128,CUST0346,21-08-2024 23:13:17,DELIVERED,CENTRAL
ORD01129,CUST0006,2025-02-20 13:09:58,DELIVERED,WEST
ORD01130,CUST0321,2025-01-01 04:59:58,DELIVERED,CENTRAL
ORD01131,CUST0084,2024-06-12 04:19:10,PLACED,SOUTH
ORD01132,CUST0166,2026-03-18 16:43:53,SHIPPED,WEST
ORD01133,CUST0117,2024-03-01 16:20:05,DELIVERED,CENTRAL
ORD01134,CUST0561,2025-10-11 13:39:46,SHIPPED,WEST
ORD01135,CUST0278,2026-03-22 15:28:12,CANCELLED,CENTRAL
ORD01136,CUST0145,2025-03-26 19:19:12,SHIPPED,CENTRAL
ORD01137,CUST0381,2026-03-17 19:52:54,DELIVERED,SOUTH
ORD01138,CUST0139,2024-09-12 03:14:39,CANCELLED,NORTH
ORD01139,CUST0184,2024-08-21 13:25:11,RETURNED,NORTH
ORD01140,CUST0193,2024-11-05 13:14:09,DELIVERED,EAST
ORD01141,CUST0480,2026-07-12 10:52:07,DELIVERED,CENTRAL
ORD01142,CUST0354,2024-01-22 22:47:07,SHIPPED,WEST
ORD01143,CUST0314,2025-07-24 12:59:49,DELIVERED,EAST
ORD01144,CUST0208,2024-04-30 08:31:09,PLACED,SOUTH
ORD01145,CUST0270,2026-05-25 14:45:33,DELIVERED,CENTRAL
